MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1007116039942,5120100711611023991,15.923957,0.066488919405753,328.62368,-6.97465,4.35,0,5120100711611,53705.1022286806,1.48,30,311.901,2140.48,15444,59,2,-2.7,1.39,3.94,0
1007116039942,5120100711621024021,15.892846,0.0661915776729978,328.62369,-6.97475,4.4,0,5120100711621,53705.1065731132,1.51,30,313.17,2122.89,15827.700195,59,2,-18,1.236,3.91,0
1007116039942,5120100711631024170,15.902851,0.0663300656987427,328.6237,-6.97476,4.53,0,5120100711631,53705.1109117591,1.53,30,322.313,2147.77,15647,52,2,-15.7,1.186,3.9,0
1007116039942,5120100711641023367,15.870668,0.066017216572832,328.6237,-6.97464,3.95,0,5120100711641,53705.1152571063,1.56,30,304.295,2146.22,16060.299805,49,2,-19.6,1.426,4.04,0
1007116039942,5120900711611019662,15.282679,0.0621799272056296,328.62407,-6.97508,5.71,1,5120900711611,53713.0674120137,1.42,30,291.879,2127.44,23149.599609,57,0,27.2,1.377,3.41,0
1007116039942,5120900711621019163,15.423579,0.0623492009721614,328.62414,-6.97502,5.55,1,5120900711621,53713.0738543519,1.45,30,295.894,2108.26,22730.800781,56,0,26,1.366,3.36,0
1007116039942,5120900711631019321,15.776846,0.0655241463891484,328.62367,-6.97461,2.98,0,5120900711631,53713.080265081,1.48,30,305.449,2133.4,16750.5,40,2,-19.6,1.303,3.54,0
1007116039942,5120900711641019879,15.699801,0.0658750369717974,328.62356,-6.97479,2.7,0,5120900711641,53713.0866840393,1.52,30,285.038,2131.02,16254.299805,43,2,-1.2,1.148,3.35,0
1007116039942,5071100711611022946,15.661413,0.0640774505266345,328.62364,-6.97472,3.29,0,5071100711611,53562.3043940393,1.71,30,307.328,2224.72,19097.099609,62,2,-12.8,1.22,4.19,0
1007116039942,5071100711621023950,15.754056,0.0649224755205827,328.62365,-6.97464,3.41,0,5071100711621,53562.3124623844,1.64,30,313.039,2222.63,17663.599609,55,2,-8.9,1.272,4.29,0
1007116039942,5071100711631023451,15.809084,0.0655619578401413,328.62376,-6.97465,3.62,0,5071100711631,53562.320533148,1.57,30,297.027,2220.59,16695.800781,57,2,-15.4,1.278,4.19,0
1007116039942,5071100711641023735,15.896673,0.0666768131721298,328.62373,-6.97478,4.38,0,5071100711641,53562.3287320603,1.52,30,310.003,2218.78,15209.599609,54,2,-22.9,1.331,4.05,0
1007116039942,5071200711611024859,15.849872,0.0664378280616525,328.62378,-6.97472,3.99,0,5071200711611,53563.3800581829,1.32,30,314.262,2208.58,15508.799805,53,2,-17.9,1.356,4.28,0
1007116039942,5071200711621023846,15.695403,0.0646971773112203,328.6244,-6.97504,6.19,1,5071200711621,53563.3865263197,1.31,30,317.006,2206.96,18027.5,67,0,26,1.402,4.13,0
1007116039942,5071200711631024411,15.890723,0.0669229082848868,328.62376,-6.9747,4.47,0,5071200711631,53563.393044699,1.3,30,298.573,2204.15,14911.599609,61,2,-16.1,1.3,4.1,0
1007116039942,5071200711641024741,15.97445,0.0680044408175238,328.62373,-6.97473,4.6,0,5071200711641,53563.3994663195,1.29,30,313.395,2201.83,13712.099609,45,2,-22.5,1.465,3.91,0
1007116039942,5060400711611024617,15.810937,0.065525387861099,328.62371,-6.97465,3.8,0,5060400711611,53525.432504213,1.5,30,306.217,2180.49,16748.699219,53,2,-18.5,1.468,4.37,0
1007116039942,5060400711621024711,15.417163,0.061782941970986,328.62411,-6.97499,5.54,0,5060400711621,53525.4368114933,1.48,30,311.378,2177.96,24184.900391,68,2,25.4,1.401,4.63,0
1007116039942,5060400711631025647,15.525473,0.0626937618802974,328.62359,-6.97474,3.38,0,5060400711631,53525.4411005904,1.46,30,294.264,2176.81,21917,61,2,-6,1.249,4.75,0
1007116039942,5060400711641024315,15.416,0.0617394497294807,328.62412,-6.97501,5.28,0,5060400711641,53525.4453918981,1.44,30,304.516,2175.15,24303.099609,72,0,24.6,1.393,4.54,0
1007116039942,5063000711611023993,15.954608,0.0671267409026566,328.62381,-6.97464,4.24,0,5063000711611,53551.4068045602,1.33,30,273.155,2203.56,14672.200195,50,2,-20.9,1.462,4.02,0
1007116039942,5063000711621024520,15.990933,0.0675088630813044,328.62388,-6.97464,4.19,0,5063000711621,53551.4143637386,1.31,30,277.26,2201.25,14240.599609,48,2,-21.5,1.586,4.06,0
1007116039942,5063000711631023502,15.740011,0.0647594215673268,328.62441,-6.9751,6.32,1,5063000711631,53551.4219028819,1.3,30,260.623,2198.01,17925.699219,69,0,24.3,1.398,3.9,0
1007116039942,5063000711641024208,15.963904,0.067161089720055,328.62378,-6.97468,4.57,0,5063000711641,53551.4294504863,1.3,30,274.828,2197.07,14632.5,55,2,-17.9,1.472,4.03,0
1007116039942,5111400711611020317,15.8814,0.0657357090479869,328.62379,-6.97461,4.02,0,5111400711611,53688.0823391317,1.29,30,308.981,2143.5,16448.300781,48,2,-21.4,1.418,3.38,0
1007116039942,5111400711621020175,15.905351,0.0660082630791011,328.62379,-6.9747,4.03,0,5111400711621,53688.0880480902,1.3,30,310.098,2125.7,16072.400391,46,2,-22.8,1.355,3.45,0
1007116039942,5111400711631019295,15.688194,0.0637797364786774,328.62442,-6.97508,6.14,1,5111400711631,53688.0937833334,1.31,30,321.871,2147.61,19649.900391,61,0,30.3,1.421,3.31,0
1007116039942,5111400711641020220,15.549611,0.0625295776503291,328.62428,-6.97494,6.03,1,5111400711641,53688.0994856944,1.31,30,297.586,2145.09,22298.5,68,0,29.5,1.276,3.57,0
1007116039942,5112500711611024633,15.683925,0.0640271134071182,328.62436,-6.97501,6.16,1,5112500711611,53699.0900050579,1.36,30,268.57,2171.14,19188.699219,70,2,28.4,1.4,3.9,0
1007116039942,5112500711621024057,15.946439,0.066826707715868,328.62373,-6.97462,4.51,0,5112500711621,53699.0963653242,1.38,30,270.527,2153.42,15026.900391,52,2,-21.6,1.413,3.93,0
1007116039942,5112500711631024166,16.015572,0.0677211933768385,328.62364,-6.9747,4.46,0,5112500711631,53699.1027407637,1.41,30,280.799,2178.84,14010,46,2,-20.2,1.459,3.8,0
1007116039942,5112500711641023722,15.967098,0.0671789750332154,328.62385,-6.97462,4.06,0,5112500711641,53699.1091165394,1.43,30,263.347,2176.21,14611.900391,48,2,-23.2,1.467,3.99,0
1007116039942,5100500711611023045,15.550489,0.0637886795221182,328.62422,-6.97504,5.71,1,5100500711611,53648.185978808,1.29,30,278.371,2166.99,19632.900391,74,0,28.3,1.393,4.07,0
1007116039942,5100500711621022362,15.610834,0.0643717490299636,328.62431,-6.97502,5.68,1,5100500711621,53648.1918814122,1.29,30,280.795,2136.98,18576.099609,74,2,26.1,1.377,3.98,0
1007116039942,5100500711631022260,15.642919,0.0647596663638861,328.62429,-6.97501,5.84,1,5100500711631,53648.1977625,1.3,30,293.172,2161.65,17925.300781,70,0,27.6,1.341,3.92,0
1007116039942,5100500711641023375,15.809871,0.0665739247036446,328.62372,-6.97485,4.14,0,5100500711641,53648.2036579284,1.31,30,270.11,2157.79,15337.200195,56,2,-7.1,1.237,3.81,0
1007116039942,5092400711611023678,15.982044,0.0679279310339207,328.62375,-6.97471,4.22,0,5092400711611,53637.2081865626,1.29,30,189.831,2178.82,13791.5,51,2,-26.6,1.411,3.8,0
1007116039942,5092400711621022751,15.964716,0.0676355905658062,328.62366,-6.97468,4.28,0,5092400711621,53637.2145865276,1.29,30,211.871,2168.01,14102.200195,52,2,-12.7,1.346,3.78,0
1007116039942,5092400711631023208,15.859708,0.0664497800671765,328.62372,-6.97475,3.94,0,5092400711631,53637.2209843057,1.29,30,235.079,2178.96,15493.599609,56,2,-22.2,1.253,3.9,0
1007116039942,5092400711641022503,15.584422,0.0636234869693782,328.62371,-6.97472,3.41,0,5092400711641,53637.2274150578,1.3,30,245.485,2176.37,19951,63,2,-15.3,1.239,4.07,0
1007116039942,6082900711611025764,15.729796,0.0631120208961373,328.62366,-6.9747,3.82,0,6082900711611,53976.2255127896,1.38,30,229.437,2152.59,20993.599609,55,2,-22.9,1.39,4.32,0
1007116039942,6082900711621026241,15.485152,0.061054157704958,328.62362,-6.97475,2.72,0,6082900711621,53976.2303343173,1.36,30,231.003,2142.18,26303.400391,71,2,-12.9,1.309,4.79,0
1007116039942,6082900711631026397,15.354267,0.0600724543757838,328.62405,-6.97497,4.96,0,6082900711631,53976.2351943981,1.35,30,223.276,2152.97,29701.5,80,2,26.4,1.352,4.77,0
1007116039942,6082900711641026444,15.42527,0.0605664053124118,328.62413,-6.97501,5.05,1,6082900711641,53976.2400225345,1.34,30,232.061,2149.88,27904.199219,75,0,26.8,1.342,4.66,0
1007116039942,6121200711611025138,15.463913,0.0612064341272979,328.62362,-6.97471,2.88,0,6121200711611,54081.0778217479,1.51,30,256.485,2107.96,25835.300781,72,2,-7.8,1.113,4.19,0
1007116039942,6121200711621024744,15.548744,0.0619010092324769,328.62366,-6.97473,3.34,0,6121200711621,54081.0827656365,1.54,30,259.314,2097.9,23868.900391,65,2,4.6,1.136,3.97,0
1007116039942,6121200711631024527,15.583431,0.0622121787314399,328.62369,-6.97474,3.9,0,6121200711631,54081.0877232868,1.58,30,256.222,2108.39,23068.800781,69,2,0.5,1.164,3.99,0
1007116039942,6121200711641024385,15.698393,0.0632887920734362,328.62372,-6.97475,3.38,0,6121200711641,54081.0926613775,1.61,30,267.571,2105.3,20623,58,2,-1.3,1.198,3.93,0
1007116039942,6070900711611013376,15.742777,0.10789192715598,328.62378,-6.97464,4.5,0,6070900711611,53925.3964100577,1.31,5,258.393,2168.27,2714.800049,30,2,-12.8,1.485,2.78,0
1007116039942,6070900711621013299,15.59825,0.102557426778149,328.62433,-6.97509,5.61,1,6070900711621,53925.3978882524,1.3,5,254.721,2158.9,3110.300049,36,0,27.6,1.548,2.79,0
1007116039942,6070900711631013240,15.826876,0.11105316830095,328.62362,-6.97478,4.73,0,6070900711631,53925.3994512962,1.3,5,264.283,2171.84,2518.899902,34,2,-7.5,1.469,2.62,0
1007116039942,6070900711641013330,15.579655,0.101945702103346,328.62425,-6.97505,6.15,1,6070900711641,53925.4009440741,1.3,5,249.649,2170.6,3161.899902,40,0,25.5,1.567,2.78,0
1007116039942,6072100711611025932,16.007529,0.0693742856258334,328.62385,-6.97461,4.27,0,6072100711611,53937.3320046645,1.38,30,263.164,2219.41,12411.900391,45,2,-19.5,1.459,4.04,0
1007116039942,6072100711621026153,15.862416,0.0674529473566858,328.6236,-6.97475,4.56,0,6072100711621,53937.33849897,1.36,30,264.966,2207.78,14302.400391,58,2,-2.5,1.297,4.13,0
1007116039942,6072100711631025560,15.480297,0.0634218042599894,328.62418,-6.97503,6.27,1,6072100711631,53937.3449459374,1.34,30,257.953,2217.58,20351.400391,82,2,23.1,1.433,4.35,0
1007116039942,6072100711641026683,15.361305,0.0623708366814089,328.62408,-6.97499,5.24,0,6072100711641,53937.3514231136,1.33,30,267.163,2213.36,22678.199219,74,2,22.7,1.423,4.47,0
