MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1001011013150,5120600101111007226,17.677456,0.0998108001288051,28.67352,-2.22309,2.56,0,5120600101111,53710.1858312152,1.2,30,3277.42,872.233,3353.899902,25,2,-85.2,1.161,2.66,0
1001011013150,5120600101121007137,17.726659,0.101694635575007,28.67343,-2.22301,2.52,0,5120600101121,53710.193346065,1.2,30,3280.39,852.651,3183.5,23,0,-40.5,1.059,2.94,0
1001011013150,5120600101131007452,17.575875,0.0967121624732625,28.67351,-2.2231,2.28,0,5120600101131,53710.2008541897,1.21,30,3289.26,875.894,3670.199951,27,2,-53,1.125,2.81,0
1001011013150,5120600101141007233,17.588512,0.0970370481334949,28.67355,-2.22308,2.74,0,5120600101141,53710.2083344213,1.22,30,3268.38,872.171,3634.699951,29,2,-40.6,1.232,2.66,0
1001011013150,5122500101111007213,17.28357,0.0886684803766316,28.67353,-2.223,2.46,0,5122500101111,53729.1596856364,1.22,30,3301.94,876.348,4781.100098,28,2,80.8,1.104,3.22,0
1001011013150,5122500101121007156,17.317012,0.0895649862605659,28.67355,-2.22304,2.17,0,5122500101121,53729.1676595369,1.23,30,3303.39,857.66,4630.5,25,2,-18.4,1.069,3.39,0
1001011013150,5122500101131007027,17.379005,0.0911068493859414,28.67353,-2.223,2.29,0,5122500101131,53729.1756533333,1.25,30,3317.97,882.135,4389.600098,26,2,-20.8,1.119,3.11,0
1001011013150,5122500101141007057,17.349622,0.0904342967157902,28.67365,-2.22301,2.64,0,5122500101141,53729.1836170373,1.27,30,3297.78,879.667,4492,27,2,-60.6,1.232,3.14,0
1001011013150,5110100101111007410,17.165684,0.086116877847772,28.67363,-2.223,2.42,0,5110100101111,53675.2642146065,1.2,30,3290.24,911.105,5258.700195,29,2,-50.6,1.081,3.19,0
1001011013150,5110100101121007121,17.114216,0.0848515515821518,28.67361,-2.22302,2.51,0,5110100101121,53675.2706427085,1.2,30,3290.32,893.673,5526.5,29,2,71.7,1.075,3.23,0
1001011013150,5110100101131007456,17.033883,0.0830898742700659,28.67358,-2.22309,2.55,0,5110100101131,53675.2770733447,1.2,30,3300.34,918.444,5940,31,2,-14.7,1.006,3.39,0
1001011013150,5110100101141006785,17.106959,0.0846018128986736,28.67363,-2.22297,2.77,0,5110100101141,53675.2834931132,1.2,30,3279.79,915.898,5582.100098,33,2,-13.2,1.095,3.13,0
1001011013150,5112200101111006761,17.800235,0.106337995661278,28.6735,-2.22311,2.55,0,5112200101111,53696.259039294,1.24,30,3273.03,859.304,2820.800049,20,2,-60.1,1.211,2.65,0
1001011013150,5112200101121006507,17.607764,0.0993701877119847,28.67347,-2.22318,2.48,0,5112200101121,53696.265456852,1.25,30,3275.25,841.787,3396,21,2,-84.6,1.076,2.75,0
1001011013150,5112200101131006198,17.618828,0.102119413842544,28.67357,-2.22313,2.26,0,5112200101131,53696.2718559029,1.27,30,3284.88,865.559,3147.100098,15,0,50.4,1.133,2.83,0
1001011013150,5112200101141005676,17.372183,0.0987710971865877,28.67368,-2.2231,2.36,0,5112200101141,53696.2782813311,1.29,30,3267.39,862.874,3454.699951,16,0,-8.2,1.136,2.56,0
1001011013150,5112900101111007136,17.017244,0.0834068227569055,28.67355,-2.22298,2.6,0,5112900101111,53703.119546412,1.38,30,3245.79,897.158,5861.799805,36,2,-89.1,1.18,3.19,0
1001011013150,5112900101121006453,17.049494,0.0840344735420849,28.67353,-2.22306,2.87,0,5112900101121,53703.1259841202,1.35,30,3247.99,878.986,5712,37,2,-76.8,1.125,3.03,0
1001011013150,5112900101131006908,17.001576,0.0829043496638733,28.67353,-2.2231,2.77,0,5112900101131,53703.1324574654,1.32,30,3261.28,902.35,5986.600098,43,2,-33.2,1.512,3.24,0
1001011013150,5112900101141007056,17.119499,0.0855547037346668,28.67356,-2.22303,2.79,0,5112900101141,53703.1389270024,1.3,30,3236.16,900.464,5374.899902,31,2,-61.2,1.101,3.29,0
1001011013150,5100500101111007728,17.564755,0.100556905466604,28.67361,-2.22295,2.72,0,5100500101111,53648.3476278242,1.2,30,3269.32,890.533,3284.600098,27,2,-71.8,1.297,2.93,0
1001011013150,5100500101121007514,17.661127,0.105133474081029,28.67361,-2.22307,2.55,0,5100500101121,53648.356886493,1.2,30,3269.69,871.048,2907.899902,22,2,-73.9,1.168,2.87,0
1001011013150,5100500101131007490,17.693481,0.10646891618868,28.67352,-2.22308,2.47,0,5100500101131,53648.3661147337,1.2,30,3279.96,894.655,2811.600098,26,0,8.2,1.176,2.75,0
1001011013150,5100500101141007555,17.613905,0.102702164852148,28.67355,-2.22299,2.51,0,5100500101141,53648.3753611459,1.21,30,3259.73,891.792,3098.300049,23,0,-78.8,1.128,2.85,0
