MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1001009012081,5120600100911007222,12.353991,0.0508608460640401,24.38855,-2.14018,3.81,0,5120600100911,53710.1333288425,1.23,30,1348.68,1010.22,377333,186,2,-66.5,1.137,7.25,0
1001009012081,5120600100921006825,12.1980268,0.0507288738601792,24.38852,-2.1402,4.23,0,5120600100921,53710.1398070604,1.22,30,1345.77,991.59,418760,189,2,-29.5,1.077,7.25,0
1001009012081,5120600100931007128,12.104098,0.0506525912956616,24.38849,-2.14022,5,0,5120600100931,53710.1462819097,1.21,30,1357.41,1015.86,446373,201,2,-23.1,1.089,7.19,0
1001009012081,5120600100941007240,12.0543854,0.0506181372467851,24.38851,-2.1402,4.62,0,5120600100941,53710.1527690394,1.2,30,1337.99,1013.39,459876,204,2,-45.8,1.087,7.23,0
1001009012081,5122500100911007332,11.8921282,0.05050383918077,24.3885,-2.14018,5.96,0,5122500100911,53729.1329351273,1.21,30,1371.24,985.608,510051,221,2,-58.8,1.065,7.27,0
1001009012081,5122500100921006936,11.8987698,0.0505078732998099,24.38852,-2.14023,5.21,0,5122500100921,53729.139114595,1.21,30,1373.07,967.567,508124,225,2,-65.6,1.092,7.2,0
1001009012081,5122500100931007067,11.8932944,0.0505043485559671,24.38848,-2.14024,5.52,0,5122500100931,53729.1452937271,1.22,30,1386.31,991.495,509807,208,2,-36.3,1.035,7.23,0
1001009012081,5122500100941006924,11.9039904,0.050513323779076,24.38855,-2.14028,5.91,0,5122500100941,53729.1514854631,1.23,30,1363.87,989.14,505540,211,2,-64.9,1.055,7.14,0
1001009012081,5110100100911007559,12.341615,0.0508685635046259,24.38855,-2.14016,3.75,0,5110100100911,53675.2427877314,1.21,30,1362.54,1026.24,375127,206,2,-68.4,1.085,7.27,0
1001009012081,5110100100921007159,12.2541472,0.0507952818699703,24.38858,-2.14017,3.88,0,5110100100921,53675.2486744793,1.2,30,1363.6,1008.34,396999,202,2,-58.3,1.089,7.3,0
1001009012081,5110100100931007399,12.2139476,0.0507595909406619,24.38854,-2.14016,4.06,0,5110100100931,53675.2545200232,1.2,30,1371.94,1032.01,408449,208,2,-51.1,1.079,7.23,0
1001009012081,5110100100941007319,12.0711602,0.0506444717745684,24.38852,-2.14018,4.71,0,5110100100941,53675.2603951967,1.2,30,1347.94,1029.7,449494,219,2,-45.5,1.081,7.25,0
1001009012081,5112200100911006518,11.8940924,0.0505635318635108,24.3885,-2.14023,5.87,0,5112200100911,53696.2579869214,1.27,30,1351.69,964.474,482749,199,2,-16.6,1.07,7.15,0
1001009012081,5112200100921006506,11.852021,0.0505199061446149,24.38854,-2.1402,5.76,0,5112200100921,53696.2644037963,1.29,30,1351.46,947.901,502449,217,2,-46,1.077,7.12,0
1001009012081,5112200100931006425,11.8180598,0.050554989841248,24.38852,-2.14023,5.99,0,5112200100931,53696.2707983218,1.31,30,1365.77,972.142,486502,196,2,-58.2,1.053,7.04,0
1001009012081,5112200100941005790,11.835214,0.0506857530687239,24.38853,-2.14019,4.93,0,5112200100941,53696.2772190161,1.34,30,1345.68,969.805,434000,186,2,-53,1.058,6.86,0
1001009012081,5112900100911006894,11.8279592,0.0504970338390495,24.38851,-2.14019,4.58,0,5112900100911,53703.1184831597,1.32,30,1322.09,999.866,513330,243,2,-58.1,1.066,7.37,0
1001009012081,5112900100921006829,11.8454354,0.0505069226242032,24.38851,-2.14019,5.08,0,5112900100921,53703.1249077893,1.29,30,1325.22,981.694,508577,247,2,-49.5,1.077,7.31,0
1001009012081,5112900100931006917,11.8102982,0.0504818387463259,24.38849,-2.14019,5.48,0,5112900100931,53703.1313803354,1.27,30,1333.33,1005.59,520782,253,2,-52.4,1.079,7.33,0
