MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1112087069892,5040611208711045474,17.456119,0.0926701663398222,246.60072,13.39354,2.17,0,5040611208711,53466.4018576043,1.11,30,2789.63,3060.98,4166.299805,27,2,79.8,1.078,3.01,0
1112087069892,5040611208721045792,17.488266,0.0936181972423459,246.60071,13.39349,2.03,0,5040611208721,53466.4107743749,1.09,30,2799.15,3058.53,4040.100098,24,2,-41,1.051,3.02,0
1112087069892,5040611208731046584,17.503766,0.0940377988520148,246.60075,13.39352,2.12,0,5040611208731,53466.4197189119,1.08,30,2787.14,3056.22,3986.300049,21,2,-8.8,1.189,3.2,0
1112087069892,5040611208741045832,17.427961,0.0918981474306152,246.60075,13.3935,2.2,0,5040611208741,53466.4286601041,1.07,30,2792.86,3052.58,4274.100098,26,2,-32.7,1.075,2.94,0
1112087069892,5070511208711042198,17.476641,0.0965981296788977,246.60076,13.39363,2.38,0,5070511208711,53556.2662554747,1.13,30,2826.25,3066.93,3682.800049,23,2,-32.8,1.209,3.14,0
1112087069892,5070511208721038740,17.445824,0.0957609389319688,246.60067,13.39364,2.41,0,5070511208721,53556.2745620138,1.15,30,2832.9,3064.72,3777.600098,27,2,-70.2,1.07,2.89,0
1112087069892,5070511208731036612,17.517751,0.0979751322035662,246.6007,13.39359,2.81,0,5070511208731,53556.2827762035,1.17,30,2816.63,3062.39,3535.399902,25,2,-76.7,1.143,2.58,0
1112087069892,5070511208741039644,17.445554,0.0960088453651823,246.6007,13.39359,2.46,0,5070511208741,53556.2910053125,1.2,30,2829.26,3060.4,3749.100098,27,2,80,1.07,2.75,0
1112087069892,5071011208711042727,16.901381,0.0816972050158284,246.60065,13.3936,2.09,0,5071011208711,53561.1859871526,1.06,30,2833.7,3075.79,6305.600098,37,2,-20.5,1.078,3.61,0
1112087069892,5071011208721042552,17.070114,0.0855068136643561,246.60064,13.39356,2.05,0,5071011208721,53561.1909505902,1.06,30,2841.14,3074.41,5385,27,2,-60.8,1.115,3.52,0
1112087069892,5071011208731042586,17.035978,0.0847778972248391,246.60071,13.39364,1.93,0,5071011208731,53561.1959408913,1.06,30,2821.17,3073.71,5542.799805,39,2,87.5,1.273,3.49,0
1112087069892,5071011208741043057,17.155211,0.0875932822620412,246.60068,13.39361,2.07,0,5071011208741,53561.2009051391,1.06,30,2833.14,3070.03,4973,33,2,19.4,1.097,3.31,0
1112087069892,5060811208711045254,17.246698,0.088858447361925,246.60065,13.39369,2.26,0,5060811208711,53529.3012847914,1.07,30,2897.44,3057.94,4748.5,30,2,78.9,1.161,3.03,0
1112087069892,5060811208721045167,17.281824,0.0898226507067362,246.60073,13.39365,2.19,0,5060811208721,53529.3086194214,1.07,30,2907.08,3054.94,4588.700195,31,2,31.4,1.118,3.18,0
1112087069892,5060811208731045020,17.451051,0.0945302008756338,246.60069,13.39366,2.07,0,5060811208731,53529.315946979,1.08,30,2890.07,3053.14,3924.699951,23,2,-75.1,1.36,3.21,0
1112087069892,5060811208741045351,17.428647,0.0939198468808097,246.60067,13.39359,2.18,0,5060811208741,53529.3232928356,1.09,30,2900.47,3050.87,4001.300049,28,2,72.5,1.086,3.09,0
1112087069892,5062911208711044835,17.513526,0.0969504977707363,246.60071,13.3936,2.08,0,5062911208711,53550.2546391781,1.08,30,2791.22,3035.19,3644.100098,27,2,75,1.188,3.11,0
1112087069892,5062911208721045300,17.524071,0.0972831018307811,246.60066,13.39358,2.06,0,5062911208721,53550.2627009144,1.09,30,2799.91,3040.05,3608.199951,25,2,72.5,1.026,3.12,0
1112087069892,5062911208731040627,17.296371,0.0906814666309959,246.60069,13.39367,2.76,0,5062911208731,53550.2707765508,1.1,30,2782.08,3037.24,4453.899902,33,2,-86.3,1.227,3.14,0
1112087069892,5062911208741044296,16.892906,0.0812432853222679,246.60073,13.3936,2.15,0,5062911208741,53550.2788426969,1.12,30,2795.9,3035.15,6433.100098,32,2,-54.7,1.074,3.59,0
1112087069892,5053011208711039342,17.417115,0.0958137328595591,246.60066,13.39355,2.42,0,5053011208711,53520.397238553,1.23,30,2811.82,3020.29,3771.5,20,2,50.7,1.164,2.64,0
1112087069892,5053011208721039300,17.53511,0.0996853067971715,246.60079,13.39354,2.41,0,5053011208721,53520.4037172222,1.26,30,2817.46,3017.57,3365.800049,20,0,15.9,1.083,2.48,0
1112087069892,5053011208731039171,17.572067,0.101197691871763,246.60081,13.39357,2,0,5053011208731,53520.4101699768,1.3,30,2804.19,3016.21,3227,21,2,-48.8,1.047,2.81,0
1112087069892,5053011208741039650,17.587405,0.102171328047051,246.60072,13.39353,2.13,0,5053011208741,53520.416577477,1.33,30,2816.48,3014.57,3142.699951,19,0,12.2,1.268,2.59,0
1112087069892,5100311208711030331,17.137608,0.10360108227491,246.60073,13.39355,3.38,0,5100311208711,53646.1212960184,1.77,30,2811.29,3022.63,3025.5,20,2,-89,1.086,2.15,0
1112087069892,5100311208721027164,17.342851,0.120993388636725,246.60071,13.39365,2.36,0,5100311208721,53646.125555729,1.84,30,2813.85,3007.06,2036,10,0,-17.7,1.163,2.07,0
1112087069892,5101011208711035021,17.649833,0.107798212283531,246.6007,13.39361,2,0,5101011208711,53653.0890340046,1.61,30,2800.82,3038.49,2721,14,2,73.3,1.393,2.48,0
1112087069892,5101011208721034612,17.465998,0.101412198544569,246.60078,13.39375,2.22,0,5101011208721,53653.09417581,1.67,30,2799.88,3022.59,3208.100098,20,2,-1.7,1.226,2.46,0
1112087069892,5101011208731034573,17.688404,0.109997112888797,246.60072,13.3937,2.48,0,5101011208731,53653.0993466782,1.74,30,2808.06,3049.82,2581.600098,13,0,-19.1,1.162,2.23,0
1112087069892,5101011208741034609,17.445228,0.1015254199055,246.60075,13.39357,2.14,0,5101011208741,53653.104515567,1.81,30,2784.79,3048.91,3198.199951,16,0,23.4,1.083,2.48,0
1112087069892,5092611208711040810,17.40054,0.0976479965352327,246.60074,13.39359,5.01,0,5092611208711,53639.1268737731,1.61,30,3428.72,3035.73,3569.5,28,2,-46.8,1.111,2.71,0
1112087069892,5092611208721041656,17.538309,0.102405275369208,246.60083,13.39365,3.56,0,5092611208721,53639.1311852085,1.66,30,3460.45,3019.39,3123,22,2,18,1.138,2.69,0
