MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1001006023682,5120600100611013741,14.211947,0.0546241033870491,16.37097,-1.50282,2.37,0,5120600100611,53710.1037215856,1.24,30,739.193,1915.22,78192.898438,76,0,-32.6,1.041,6.16,0
1001006023682,5120600100621013962,14.219993,0.0546484918638038,16.37097,-1.50281,2.26,0,5120600100621,53710.1100935415,1.23,30,742.034,1897.09,77711.398438,70,0,6,1.036,6.17,0
1001006023682,5120600100631013680,14.232413,0.0546800385113182,16.37097,-1.50282,2.44,0,5120600100631,53710.1164546181,1.22,30,750.934,1920.19,77096,79,0,-11.9,1.104,6.25,0
1001006023682,5120600100641014042,14.232523,0.0546844758745944,16.37097,-1.50283,2.35,0,5120600100641,53710.1227997337,1.21,30,728.858,1917.21,77010.101562,81,0,-5.2,1.031,6.21,0
1001006023682,5122500100611014175,13.752105,0.0531881880000407,16.37098,-1.50279,2.2,0,5122500100611,53729.1345135532,1.25,30,770.635,1889.27,119073,83,0,2.8,1.051,6.72,0
1001006023682,5122500100621013920,13.763203,0.0532119360535436,16.37097,-1.50281,2.11,0,5122500100621,53729.1406975463,1.26,30,773.51,1871.03,118117,90,0,44.2,1.009,6.78,0
1001006023682,5122500100631014235,13.774624,0.0532459308288807,16.37096,-1.50279,2.37,0,5122500100631,53729.1468884721,1.28,30,787.273,1895.55,116771,90,0,21.3,1.023,6.42,0
1001006023682,5122500100641013933,13.782306,0.0532697585786812,16.37097,-1.50279,2.39,0,5122500100641,53729.1530715395,1.3,30,763.87,1893.83,115843,85,0,7.7,1.066,6.59,0
1001006023682,5071200100611011968,13.700003,0.0536120861663277,16.37093,-1.50281,2.71,0,5071200100611,53563.4340014816,1.57,30,763.442,1985.98,103778,78,0,0.3,1.128,6.55,0
1001006023682,5071200100621013325,13.741165,0.0536155166861532,16.37098,-1.50276,2.21,0,5071200100621,53563.4399679862,1.52,30,770.012,1978.46,103668,75,0,23.7,1.042,6.78,0
