MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1104116039069,5120210411611023885,16.879215,0.0815606582097839,325.95748,4.08901,2.44,0,5120210411611,53706.0894664354,1.27,30,470.028,1821.82,6343.5,26,0,15.1,1.176,3.58,0
1104116039069,5120210411621024282,16.762974,0.0792770741354182,325.95749,4.0891,2.52,0,5120210411621,53706.0953237847,1.29,30,470.851,1804.5,7039.600098,30,0,5.9,1.056,3.4,0
1104116039069,5120210411631024004,16.682504,0.0778030124194268,325.95752,4.08909,2.53,0,5120210411631,53706.1012804513,1.32,30,482.309,1830.38,7561.100098,30,0,5.9,1.145,3.53,0
1104116039069,5120210411641024287,16.43829,0.0736613661977852,325.9575,4.08905,2.44,0,5120210411641,53706.1072421991,1.35,30,461.442,1828.01,9443.099609,31,0,-0.4,1.059,3.94,0
1104116039069,5070810411611025391,16.410445,0.0733257047787292,325.95744,4.08905,2.39,0,5070810411611,53559.3456744561,1.24,30,465.647,1884,9630.200195,32,0,-11.9,1.1,4.22,0
1104116039069,5070810411621026009,16.556552,0.0757467638634505,325.95743,4.08906,2.44,0,5070810411621,53559.3521384373,1.22,30,468.919,1880.55,8407,29,0,2.1,1.09,3.82,0
1104116039069,5070810411631026391,16.663454,0.0774908456641822,325.95749,4.08904,2.39,0,5070810411631,53559.3586476734,1.2,30,459.659,1879.24,7680,27,0,6.9,1.089,4.01,0
1104116039069,5070810411641025989,16.728474,0.0787042181468967,325.95747,4.08904,2.44,0,5070810411641,53559.3651429052,1.19,30,465.618,1877.94,7234.799805,30,0,10.1,1.096,3.99,0
1104116039069,5071110411611023917,16.726626,0.0788571420107273,325.95747,4.08904,2.43,0,5071110411611,53562.3417861806,1.23,30,472.51,1905.17,7181.799805,32,0,4.7,1.141,3.7,0
1104116039069,5071110411621024189,16.379037,0.0728632405028303,325.95746,4.08906,2.33,0,5071110411621,53562.3498847224,1.2,30,473.489,1903.1,9898.5,30,0,-13.5,1.072,4.05,0
1104116039069,5071110411631024417,16.475328,0.0743174930619515,325.95745,4.08906,2.48,0,5071110411631,53562.3579767938,1.18,30,462.723,1901.09,9094.700195,30,0,-33.6,1.033,3.96,0
1104116039069,5071110411641024021,16.580191,0.076255350457486,325.95746,4.08899,2.4,0,5071110411641,53562.3661122685,1.17,30,468.883,1897.34,8183.299805,31,0,13.2,1.069,3.67,0
1104116039069,5071610411611024062,16.746808,0.0808927078752661,325.95748,4.08906,2.38,0,5071610411611,53567.3264673497,1.23,30,355.739,1861.69,6534.600098,30,0,-32.6,1.048,3.61,0
1104116039069,5071610411621024716,16.45116,0.0753034502635579,325.95743,4.08903,2.44,0,5071610411621,53567.3330315626,1.21,30,357.131,1861.01,8610.599609,34,0,15.1,1.121,3.96,0
1104116039069,5071610411631024350,16.356097,0.0737679059716381,325.95745,4.08905,2.54,0,5071610411631,53567.3395877895,1.19,30,346.729,1857.9,9385,33,0,11.2,1.087,3.99,0
1104116039069,5071610411641022769,16.556919,0.077069493040497,325.9575,4.08903,2.8,0,5071610411641,53567.3461376503,1.18,30,351.843,1856.13,7845.600098,31,0,-3.2,1.177,3.64,0
1104116039069,5063010411611024730,16.752302,0.0794516035203016,325.95747,4.08905,2.34,0,5063010411611,53551.3771241549,1.21,30,429.881,1896.15,6981.899902,29,0,5.1,1.021,3.73,0
1104116039069,5063010411621021845,16.832251,0.0806418853658779,325.95749,4.08902,3.14,0,5063010411621,53551.3847059026,1.19,30,432.476,1893.89,6608.899902,35,0,-8.2,1.217,3.45,0
1104116039069,5063010411631023864,16.880512,0.0818974898843387,325.95747,4.08907,2.43,0,5063010411631,53551.3922737502,1.17,30,424.756,1892.09,6250.700195,24,0,-15.1,1.107,3.48,0
1104116039069,5063010411641024537,16.79553,0.0802069136948424,325.95744,4.08902,2.42,0,5063010411641,53551.3998099999,1.16,30,430.896,1890.18,6741.200195,33,0,55,1.011,3.54,0
1104116039069,5050410411611024759,16.763027,0.0799245841950545,325.95748,4.0891,2.21,0,5050410411611,53494.4588809605,1.66,30,430.293,1874.04,6829.5,26,0,12.3,1.112,3.58,0
1104116039069,5050410411621024249,16.83226,0.0811303621263326,325.95747,4.08903,2.38,0,5050410411621,53494.465468206,1.59,30,433.967,1872.73,6465.5,27,0,25.5,1.056,3.39,0
1104116039069,5050410411631023999,16.844765,0.0811633727083493,325.95751,4.08904,2.31,0,5050410411631,53494.4719813773,1.53,30,426.806,1872.14,6456,25,0,-6.1,1.077,3.39,0
1104116039069,5050410411641021878,16.852582,0.0810829014687049,325.95745,4.0891,2.5,0,5050410411641,53494.4785269559,1.48,30,431.611,1870.93,6479.200195,24,0,24.7,1.071,3.11,0
1104116039069,5051610411611022591,16.765838,0.084019490508717,325.95738,4.08902,2.44,0,5051610411611,53506.4212879628,1.71,25,424.348,1852.97,5715.5,26,0,10.1,1.17,3.26,0
1104116039069,5051610411621022912,16.867609,0.0861944553452365,325.95745,4.0891,2.61,0,5051610411621,53506.4256901504,1.66,25,431.417,1852.66,5243,22,0,3.1,1.109,3.21,0
1104116039069,5051610411631023520,16.901231,0.0869051257145375,325.95746,4.08902,2.23,0,5051610411631,53506.4300621297,1.61,25,419.865,1852.77,5102.799805,23,0,9.2,1.048,3.38,0
1104116039069,5051610411641023383,16.853059,0.0855965531292735,325.95748,4.089,2.34,0,5051610411641,53506.4344545948,1.57,25,427.425,1850.96,5366.100098,26,0,12.7,1.141,3.39,0
1104116039069,5110110411611023355,16.77148,0.0787593958090029,325.95743,4.08904,2.59,0,5110110411611,53675.0986930672,1.13,30,465.403,1840.77,7215.600098,28,0,2.9,1.091,3.44,0
