MasterID,ID,Mag,Magerr,RA,Dec,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
1001017040690,5120600101711023059,14.081579,0.0541995526472654,46.31392,-0.69875,2.32,0,5120600101711,53710.2443279978,1.21,30,2167.68,3055.99,87462,86,0,-78.3,1.042,6.5,0
1001017040690,5120600101721023182,14.080523,0.0542093899966974,46.31389,-0.69872,2.27,0,5120600101721,53710.2523517707,1.21,30,2170.7,3034.93,87226.398438,96,0,-82.9,1.065,6.55,0
1001017040690,5120600101731022764,14.10118,0.0542638101650434,46.31391,-0.69873,2.29,0,5120600101731,53710.2604020601,1.22,30,2183.28,3058.12,85942.296875,101,0,-46.5,1.019,6.45,0
1001017040690,5120600101741022817,14.124424,0.0543495099032629,46.31389,-0.69876,2.31,0,5120600101741,53710.2684317362,1.24,30,2163.4,3055.03,83984.101562,97,0,-70.1,1.066,6.29,0
1001017040690,5122500101711023571,14.062335,0.0541621428903565,46.3139,-0.69873,2.31,0,5122500101711,53729.2239318867,1.25,30,2198.56,3051,88367.898438,92,0,80.5,1.035,6.57,0
1001017040690,5122500101721023989,14.056302,0.0541860063392902,46.31389,-0.69876,2.09,0,5122500101721,53729.231895139,1.28,30,2200.1,3041.15,87788.203125,84,0,86.7,1.088,6.62,0
1001017040690,5122500101731022788,14.071504,0.0543467891548337,46.3139,-0.69873,2.19,0,5122500101731,53729.2398861572,1.3,30,2210.77,3065.86,84045.101562,83,0,-76.3,1.052,6.5,0
1001017040690,5122500101741023550,14.090776,0.0542975411404789,46.3139,-0.69874,2.2,0,5122500101741,53729.2478934955,1.33,30,2190.47,3063.08,85162.398438,89,0,-60.2,1.018,6.51,0
1001017040690,5110100101711024131,14.090529,0.0533161166452267,46.3139,-0.69875,2.17,0,5110100101711,53675.3129972339,1.2,40,2180.95,3099.87,114073,107,0,-1,1.045,6.63,0
1001017040690,5110100101721023410,14.100844,0.0533390575516698,46.3139,-0.69875,2.34,0,5110100101721,53675.3216810071,1.2,40,2183.11,3080.64,113214,92,0,37.7,1.016,6.53,0
